x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103
0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.3198,0.0,0.0,0.0,374.46299999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.131,0.0,0.0,249.642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.04,1105.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.2959999999999,0.0,0.0,0.0,0.0,1144.4754,395.784,1246.7196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626.658,0.0,626.658,0.0,0.0,0.0,0.0,659.64,0.0,659.64,0.0,0.0,0.0,0.0,626.658,1952.5343999999998,725.6039999999999,494.72999999999996,0.0,0.0,751.9895999999999,455.1516,488.13359999999994,0.0,0.0,0.0,0.0,1058.9449995,1055.5308164748324,542.6999999999999,858.0,717.0,1097.6380724087335
0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.2135999999999,0.0,0.0,0.0,439.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.131,0.0,0.0,292.74399999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.04,1105.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.2959999999999,0.0,0.0,0.0,0.0,1144.4754,395.784,1246.7196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626.658,0.0,626.658,0.0,0.0,0.0,0.0,659.64,0.0,659.64,0.0,0.0,0.0,0.0,626.658,1952.5343999999998,725.6039999999999,494.72999999999996,0.0,0.0,751.9895999999999,455.1516,488.13359999999994,0.0,0.0,0.0,0.0,1105.8349994999999,1105.9152456943573,636.4,858.0,717.0,1066.5914582865878
0.0,0.0,0.0,0.0,0.0,0.0,0.0,656.8109999999999,0.0,0.0,0.0,518.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.131,0.0,0.0,345.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.04,1105.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.2959999999999,0.0,0.0,0.0,0.0,1144.4754,395.784,1246.7196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626.658,0.0,626.658,0.0,0.0,0.0,0.0,659.64,0.0,659.64,0.0,0.0,0.0,0.0,626.658,1952.5343999999998,725.6039999999999,494.72999999999996,0.0,0.0,751.9895999999999,455.1516,488.13359999999994,0.0,0.0,0.0,0.0,1163.295,1161.8926753922024,751.5,858.0,717.0,1190.0261647334412
0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.8934,0.0,0.0,0.0,565.1790000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.188,0.0,0.0,376.786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.04,1105.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.2959999999999,0.0,0.0,0.0,0.0,1142.8792,395.23199999999997,1244.9807999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.784,0.0,625.784,0.0,0.0,0.0,0.0,658.72,0.0,658.72,0.0,0.0,0.0,0.0,625.784,1949.8111999999999,724.592,494.03999999999996,0.0,0.0,750.9408,454.51679999999993,487.45279999999997,0.0,0.0,0.0,0.0,1196.8549995,1196.2611128219246,819.1,858.0,716.0,1173.7290146639712
0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.1368,0.0,0.0,0.0,630.1080000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.188,0.0,0.0,420.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.04,1105.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.2959999999999,0.0,0.0,0.0,0.0,1142.8792,395.23199999999997,1244.9807999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.784,0.0,625.784,0.0,0.0,0.0,0.0,658.72,0.0,658.72,0.0,0.0,0.0,0.0,625.784,1949.8111999999999,724.592,494.03999999999996,0.0,0.0,750.9408,454.51679999999993,487.45279999999997,0.0,0.0,0.0,0.0,1243.905,1240.956005256499,913.2,858.0,716.0,1239.5911861041366
0.0,0.0,0.0,0.0,0.0,0.0,0.0,856.52,0.0,0.0,0.0,676.1999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.188,0.0,0.0,450.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.04,1105.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.2959999999999,0.0,0.0,0.0,0.0,1142.8792,395.23199999999997,1244.9807999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.784,0.0,625.784,0.0,0.0,0.0,0.0,658.72,0.0,658.72,0.0,0.0,0.0,0.0,625.784,1949.8111999999999,724.592,494.03999999999996,0.0,0.0,750.9408,454.51679999999993,487.45279999999997,0.0,0.0,0.0,0.0,1277.3050005,1275.2111448795276,980.0,858.0,716.0,1318.0060974536407
0.0,0.0,0.0,0.0,0.0,0.0,0.0,861.327,0.0,0.0,0.0,679.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.87899999999996,0.0,0.0,453.33000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.04,1105.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.2959999999999,0.0,0.0,0.0,0.0,563.4585999999999,194.856,613.7964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.522,0.0,308.522,0.0,0.0,0.0,0.0,324.76,0.0,324.76,0.0,0.0,0.0,0.0,308.522,961.2895999999998,357.236,243.57,0.0,0.0,370.22639999999996,224.08439999999996,240.32239999999996,0.0,0.0,0.0,0.0,1098.4950000000001,1092.61388999887,985.5,858.0,353.0,1109.9487321559582
0.0,0.0,0.0,0.0,0.0,0.0,0.0,861.2396,0.0,0.0,0.0,679.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.88500000000002,0.0,0.0,453.28400000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.04,1105.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.2959999999999,0.0,0.0,0.0,0.0,311.259,107.64,339.06600000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.43,0.0,170.43,0.0,0.0,0.0,0.0,179.4,0.0,179.4,0.0,0.0,0.0,0.0,170.43,531.024,197.34,134.55,0.0,0.0,204.516,123.786,132.756,0.0,0.0,0.0,0.0,1019.4649995,1019.3388961048239,985.4000000000001,858.0,195.0,1008.0792503609403
0.0,0.0,0.0,0.0,0.0,0.0,0.0,853.024,0.0,0.0,0.0,673.4399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.88500000000002,0.0,0.0,448.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.04,1105.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.2959999999999,0.0,0.0,5.627999999999999,0.0,311.259,107.64,339.06600000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.43,0.0,170.43,0.0,0.0,3.36,0.0,179.4,0.0,179.4,0.0,0.0,0.0,0.0,170.43,531.024,197.34,134.55,0.0,0.0,204.516,123.786,132.756,0.0,0.0,0.0,0.0,1014.7649999999999,1011.9427212378789,976.0,858.0,195.0,1019.9185582736521
0.0,0.0,0.0,0.0,0.0,0.0,0.0,843.1478,0.0,0.0,0.0,665.643,60.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.88500000000002,0.0,0.0,443.762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.346,5.508,2.652,1.53,0.0,1.6422,1.6320000000000001,2.04,0.0,3.06,0.0,326.04,1105.104,1.02,3.06,4.590000000000001,0.0,3.06,0.0,2.244,3.06,4.896000000000001,3.366,868.2959999999999,0.0,0.0,28.408,0.0,311.259,107.64,339.06600000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.43,0.0,170.43,0.0,0.0,16.96,0.0,179.4,0.0,179.4,0.0,0.0,0.0,0.0,170.43,531.024,197.34,134.55,0.0,0.0,204.516,123.786,132.756,0.0,0.0,0.0,0.0,1009.1149995,1013.0118390722198,964.7,858.0,195.0,957.6786797055634
0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.4384,0.0,0.0,0.0,663.504,127.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.88500000000002,0.0,0.0,442.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.166,23.868000000000002,11.492,6.630000000000001,0.0,7.1162,7.072000000000001,8.84,0.0,13.260000000000002,0.0,326.04,1105.104,4.42,13.260000000000002,19.89,0.0,13.260000000000002,0.0,9.724,13.260000000000002,21.216,14.586,868.2959999999999,0.0,0.0,51.589999999999996,0.0,311.259,107.64,339.06600000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.43,0.0,170.43,0.0,0.0,30.8,0.0,179.4,0.0,179.4,0.0,0.0,0.0,0.0,170.43,531.024,197.34,134.55,0.0,0.0,204.516,123.786,132.756,0.0,0.0,0.0,0.0,1007.565,1010.502197271545,961.6,858.0,195.0,1003.4458297675715
0.0,0.0,0.0,0.0,0.0,0.0,0.0,832.8346,0.0,0.0,0.0,657.501,161.45999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.527,0.0,0.0,438.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.511999999999999,29.375999999999998,14.143999999999998,8.16,0.0,8.7584,8.703999999999999,10.879999999999999,0.0,16.32,0.0,326.04,1105.104,5.4399999999999995,16.32,24.479999999999997,0.0,16.32,0.0,11.968,16.32,26.112,17.951999999999998,868.2959999999999,0.0,0.0,49.58,0.0,461.30179999999996,159.528,502.5131999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.58599999999998,0.0,252.58599999999998,0.0,0.0,29.599999999999998,0.0,265.88,0.0,265.88,0.0,0.0,0.0,0.0,252.58599999999998,787.0047999999999,292.46799999999996,199.41,0.0,0.0,303.10319999999996,183.45719999999997,196.75119999999998,0.0,0.0,0.0,0.0,1050.3400005,1050.8113583485551,952.9,858.0,289.0,1047.8068710554564
0.0,0.0,0.0,0.0,0.0,0.0,0.0,825.2308,0.0,0.0,0.0,651.498,180.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.971,0.0,0.0,434.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.995999999999999,35.208,16.951999999999998,9.78,0.0,10.4972,10.431999999999999,13.04,0.0,19.56,0.0,326.04,1105.104,6.52,19.56,29.339999999999996,0.0,19.56,0.0,14.344,19.56,31.295999999999996,21.516,868.2959999999999,0.0,0.0,57.486000000000004,0.0,952.9313999999999,329.544,1038.0636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.778,0.0,521.778,0.0,0.0,34.32,0.0,549.24,0.0,549.24,0.0,0.0,0.0,0.0,521.778,1625.7504,604.164,411.93,0.0,0.0,626.1336,378.97559999999993,406.4376,0.0,0.0,0.0,0.0,1199.7450000000001,1197.655965778523,944.2,858.0,597.0,1244.2783310758944
0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.9664,0.0,0.0,0.0,644.184,187.596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.188,0.0,0.0,429.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.802,41.796,20.124,11.61,0.0,12.4614,12.384,15.479999999999999,0.0,23.22,0.0,326.04,1105.104,7.739999999999999,23.22,34.83,0.0,23.22,0.0,17.028,23.22,37.152,25.541999999999998,868.2959999999999,0.0,0.0,47.704,0.0,1142.8792,395.23199999999997,1244.9807999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.784,0.0,625.784,0.0,0.0,28.48,0.0,658.72,0.0,658.72,0.0,0.0,0.0,0.0,625.784,1949.8111999999999,724.592,494.03999999999996,0.0,0.0,750.9408,454.51679999999993,487.45279999999997,0.0,0.0,0.0,0.0,1254.105,1257.008855652829,933.6,858.0,716.0,1238.2051956044709
0.0,0.0,0.0,0.0,0.0,0.0,0.0,803.1186,0.0,0.0,0.0,634.041,171.39600000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.188,0.0,0.0,422.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.404,61.992,29.848,17.22,0.0,18.4828,18.368,22.96,0.0,34.44,0.0,326.04,1105.104,11.48,34.44,51.66,0.0,34.44,0.0,25.256,34.44,55.104,37.884,868.2959999999999,0.0,0.0,42.07599999999999,0.0,1142.8792,395.23199999999997,1244.9807999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.784,0.0,625.784,0.0,0.0,25.119999999999997,0.0,658.72,0.0,658.72,0.0,0.0,0.0,0.0,625.784,1949.8111999999999,724.592,494.03999999999996,0.0,0.0,750.9408,454.51679999999993,487.45279999999997,0.0,0.0,0.0,0.0,1246.7549999999999,1250.4177804369594,918.9000000000001,858.0,716.0,1251.9378987599266
0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.045,0.0,0.0,0.0,615.8249999999999,144.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.188,0.0,0.0,410.54999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.56,38.879999999999995,18.72,10.799999999999999,0.0,11.591999999999999,11.52,14.399999999999999,0.0,21.599999999999998,0.0,326.04,1105.104,7.199999999999999,21.599999999999998,32.4,0.0,21.599999999999998,0.0,15.839999999999998,21.599999999999998,34.559999999999995,23.759999999999998,868.2959999999999,0.0,0.0,31.624,0.0,1142.8792,395.23199999999997,1244.9807999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.784,0.0,625.784,0.0,0.0,18.88,0.0,658.72,0.0,658.72,0.0,0.0,0.0,0.0,625.784,1949.8111999999999,724.592,494.03999999999996,0.0,0.0,750.9408,454.51679999999993,487.45279999999997,0.0,0.0,0.0,0.0,1233.555,1229.1109568396312,892.5,858.0,716.0,1227.454398247881
0.0,0.0,0.0,0.0,0.0,0.0,0.0,746.6582,0.0,0.0,0.0,589.467,72.14399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.188,0.0,0.0,392.97799999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.393999999999999,15.011999999999999,7.228,4.17,0.0,4.4758,4.4479999999999995,5.56,0.0,8.34,0.0,326.04,1105.104,2.78,8.34,12.51,0.0,8.34,0.0,6.116,8.34,13.344,9.174,868.2959999999999,0.0,0.0,10.318,0.0,1142.8792,395.23199999999997,1244.9807999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.784,0.0,625.784,0.0,0.0,6.16,0.0,658.72,0.0,658.72,0.0,0.0,0.0,0.0,625.784,1949.8111999999999,724.592,494.03999999999996,0.0,0.0,750.9408,454.51679999999993,487.45279999999997,0.0,0.0,0.0,0.0,1214.4550005,1213.5838169476258,854.3,858.0,716.0,1247.5947562675578
0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.0522000000001,0.0,0.0,0.0,576.3570000000001,25.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.188,0.0,0.0,384.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.04,1105.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.2959999999999,0.0,0.0,0.0,0.0,1142.8792,395.23199999999997,1244.9807999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.784,0.0,625.784,0.0,0.0,0.0,0.0,658.72,0.0,658.72,0.0,0.0,0.0,0.0,625.784,1949.8111999999999,724.592,494.03999999999996,0.0,0.0,750.9408,454.51679999999993,487.45279999999997,0.0,0.0,0.0,0.0,1204.9549995,1204.9891850219772,835.3000000000001,858.0,716.0,1193.9987235258911
0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0638,0.0,0.0,0.0,551.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.188,0.0,0.0,367.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.04,1105.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.2959999999999,0.0,0.0,0.0,0.0,1142.8792,395.23199999999997,1244.9807999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.784,0.0,625.784,0.0,0.0,0.0,0.0,658.72,0.0,658.72,0.0,0.0,0.0,0.0,625.784,1949.8111999999999,724.592,494.03999999999996,0.0,0.0,750.9408,454.51679999999993,487.45279999999997,0.0,0.0,0.0,0.0,1186.6549995,1188.9957098529644,798.6999999999999,858.0,716.0,1201.3434310449861
0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.9596,0.0,0.0,0.0,528.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.131,0.0,0.0,352.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.04,1105.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.2959999999999,0.0,0.0,0.0,0.0,1144.4754,395.784,1246.7196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626.658,0.0,626.658,0.0,0.0,0.0,0.0,659.64,0.0,659.64,0.0,0.0,0.0,0.0,626.658,1952.5343999999998,725.6039999999999,494.72999999999996,0.0,0.0,751.9895999999999,455.1516,488.13359999999994,0.0,0.0,0.0,0.0,1170.3250005,1167.6527099208763,765.4,858.0,717.0,1161.0076617830139
0.0,0.0,0.0,0.0,0.0,0.0,0.0,713.7084,0.0,0.0,0.0,563.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.473,0.0,0.0,375.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.04,1105.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.2959999999999,0.0,0.0,0.0,0.0,1134.8982,392.472,1236.2867999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.414,0.0,621.414,0.0,0.0,0.0,0.0,654.12,0.0,654.12,0.0,0.0,0.0,0.0,621.414,1936.1951999999999,719.5319999999999,490.59,0.0,0.0,745.6967999999999,451.34279999999995,484.04879999999997,0.0,0.0,0.0,0.0,1193.1850005,1190.8548959633292,816.6,858.0,711.0,1189.0398564759507
0.0,0.0,0.0,0.0,0.0,0.0,0.0,794.903,0.0,0.0,0.0,627.555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.261,0.0,0.0,418.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.04,1105.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.2959999999999,0.0,0.0,0.0,0.0,1000.8174,346.104,1090.2276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.998,0.0,547.998,0.0,0.0,0.0,0.0,576.84,0.0,576.84,0.0,0.0,0.0,0.0,547.998,1707.4463999999998,634.524,432.63,0.0,0.0,657.5975999999999,398.01959999999997,426.86159999999995,0.0,0.0,0.0,0.0,1197.3700005,1199.8649895616654,909.5,858.0,627.0,1207.3726640598156
0.0,0.0,0.0,0.0,0.0,0.0,0.0,830.9118,0.0,0.0,0.0,655.983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.401,0.0,0.0,437.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.04,1105.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.2959999999999,0.0,0.0,0.0,0.0,968.8934,335.06399999999996,1055.4515999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.518,0.0,530.518,0.0,0.0,0.0,0.0,558.4399999999999,0.0,558.4399999999999,0.0,0.0,0.0,0.0,530.518,1652.9823999999999,614.284,418.83,0.0,0.0,636.6216,385.32359999999994,413.24559999999997,0.0,0.0,0.0,0.0,1207.9150005,1208.0471942432418,950.7,858.0,607.0,1192.8064672655287
0.0,0.0,0.0,0.0,0.0,0.0,0.0,851.4508,0.0,0.0,0.0,672.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.354,0.0,0.0,448.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.04,1105.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.2959999999999,0.0,0.0,0.0,0.0,1082.2236,374.25600000000003,1178.9064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.572,0.0,592.572,0.0,0.0,0.0,0.0,623.76,0.0,623.76,0.0,0.0,0.0,0.0,592.572,1846.3296,686.1360000000001,467.82000000000005,0.0,0.0,711.0864,430.3944,461.5824,0.0,0.0,0.0,0.0,1255.56,1258.157967913978,974.1999999999999,858.0,678.0,1211.7630478327044
0.0,0.0,0.0,0.0,0.0,0.0,0.0,846.906,0.0,0.0,0.0,668.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0999999999999,0.0,0.0,445.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.04,1105.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.2959999999999,0.0,0.0,0.0,0.0,1117.34,386.4,1217.1599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611.8,0.0,611.8,0.0,0.0,0.0,0.0,644.0,0.0,644.0,0.0,0.0,0.0,0.0,611.8,1906.2399999999998,708.4,482.99999999999994,0.0,0.0,734.16,444.35999999999996,476.55999999999995,0.0,0.0,0.0,0.0,1263.5449995,1263.447475511918,969.0,858.0,700.0,1290.6448434700872
0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.536,0.0,0.0,0.0,665.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.188,0.0,0.0,443.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.04,1105.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.2959999999999,0.0,0.0,0.0,0.0,1142.8792,395.23199999999997,1244.9807999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.784,0.0,625.784,0.0,0.0,0.0,0.0,658.72,0.0,658.72,0.0,0.0,0.0,0.0,625.784,1949.8111999999999,724.592,494.03999999999996,0.0,0.0,750.9408,454.51679999999993,487.45279999999997,0.0,0.0,0.0,0.0,1269.225,1270.1589786610118,964.0,858.0,716.0,1247.250637440662
0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.1762,0.0,0.0,0.0,663.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.302,0.0,0.0,442.19800000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.04,1105.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.2959999999999,0.0,0.0,0.0,0.0,1139.6868,394.128,1241.5031999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.036,0.0,624.036,0.0,0.0,0.0,0.0,656.88,0.0,656.88,0.0,0.0,0.0,0.0,624.036,1944.3647999999998,722.568,492.65999999999997,0.0,0.0,748.8431999999999,453.24719999999996,486.09119999999996,0.0,0.0,0.0,0.0,1267.095,1266.051616056748,961.3000000000001,858.0,714.0,1305.501850433835
0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.4485999999999,0.0,0.0,0.0,665.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663.872,0.0,0.0,443.394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.04,1105.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.2959999999999,0.0,0.0,0.0,0.0,1123.7248,388.608,1224.1152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615.2959999999999,0.0,615.2959999999999,0.0,0.0,0.0,0.0,647.68,0.0,647.68,0.0,0.0,0.0,0.0,615.2959999999999,1917.1327999999999,712.448,485.76,0.0,0.0,738.3552,446.89919999999995,479.28319999999997,0.0,0.0,0.0,0.0,1263.4099995,1265.4618345717643,963.9,858.0,704.0,1249.689990863607
0.0,0.0,0.0,0.0,0.0,0.0,0.0,846.1193999999999,0.0,0.0,0.0,667.9889999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.955,0.0,0.0,445.32599999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.04,1105.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.2959999999999,0.0,0.0,0.0,0.0,1093.3970000000002,378.12,1191.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.69,0.0,598.69,0.0,0.0,0.0,0.0,630.2,0.0,630.2,0.0,0.0,0.0,0.0,598.69,1865.392,693.22,472.65000000000003,0.0,0.0,718.428,434.838,466.348,0.0,0.0,0.0,0.0,1255.7350005,1257.1413137086306,968.0999999999999,858.0,685.0,1239.6304927195886
